sinus results
+-------------+----------------------+-------------------------+------------------------+
| Num samples | Initial num of knots | Best num interior knots |       Tolerance        |
|     130     |          63          |            34           | 9.613464739316695e-05  |
|     130     |          64          |            38           | 9.686206023340471e-05  |
|     130     |          65          |            42           | 6.163256761992919e-05  |
|     130     |          66          |            40           | 8.428323125697634e-05  |
|     130     |          67          |            42           | 5.2986504332330764e-05 |
|     130     |          68          |            38           | 9.138049762713596e-05  |
|     130     |          69          |            42           | 9.710175089405748e-05  |
|     130     |          70          |            44           | 6.162714016155757e-05  |
|     130     |          71          |            42           | 8.306371528465917e-05  |
|     130     |          72          |            46           | 5.354556662884313e-05  |
|     130     |          73          |            40           | 8.851418142052925e-05  |
|     130     |          74          |            42           |  7.13933414354471e-05  |
|     130     |          75          |            44           | 6.633384074668123e-05  |
|     130     |          76          |            48           | 8.303119716135399e-05  |
|     130     |          77          |            48           | 5.5467595328151376e-05 |
|     130     |          78          |            48           | 7.358446606975377e-05  |
|     130     |          79          |            48           | 9.492478341854849e-05  |
|     130     |          80          |            50           | 6.483293359549336e-05  |
|     130     |          81          |            48           | 8.316159814558688e-05  |
|     130     |          82          |            52           | 5.693467005152275e-05  |
|     130     |          83          |            52           |  7.39476349359558e-05  |
|     130     |          84          |            50           | 9.226517322225014e-05  |
|     130     |          85          |            54           | 6.542060670133854e-05  |
|     130     |          86          |            52           | 8.141654764359796e-05  |
|     130     |          87          |            54           | 3.6503837281820495e-05 |
|     130     |          88          |            54           | 7.305089141862453e-05  |
|     130     |          89          |            54           | 9.232706436690385e-05  |
|     130     |          90          |            56           | 6.530148354499943e-05  |
|     130     |          91          |            50           | 6.303371030238405e-05  |
|     130     |          92          |            58           | 5.868271900433264e-05  |
|     130     |          93          |            56           | 7.394258113768704e-05  |
|     130     |          94          |            56           | 9.228747574974161e-05  |
|     130     |          95          |            62           | 6.544382549233951e-05  |
|     130     |          96          |            52           | 7.657815176642657e-05  |
|     130     |          97          |            58           | 9.981589531138368e-05  |
|     130     |          98          |            62           | 7.522236245238734e-05  |
|     130     |          99          |            58           | 4.190273872406447e-05  |
|     130     |         100          |            62           | 6.702914024658835e-05  |
|     130     |         101          |            60           | 8.306038455940801e-05  |
|     130     |         102          |            64           | 5.9093104080587544e-05 |
|     130     |         103          |            62           | 7.589029663246372e-05  |
|     130     |         104          |            62           |  8.90691483951267e-05  |
|     130     |         105          |            66           | 6.824938416560844e-05  |
|     130     |         106          |            64           |  8.1750334560593e-05   |
|     130     |         107          |            70           | 6.0462213351542005e-05 |
|     130     |         108          |            60           | 6.107524391418817e-05  |
|     130     |         109          |            66           |  9.02956834639701e-05  |
|     130     |         110          |            68           | 6.907174486558976e-05  |
|     130     |         111          |            66           | 8.149282182490225e-05  |
|     130     |         112          |            66           | 9.821220246886142e-05  |
|     130     |         113          |            64           | 5.644037046742545e-05  |
|     130     |         114          |            68           | 9.070028241675576e-05  |
|     130     |         115          |            58           | 9.512736648065179e-05  |
|     130     |         116          |            70           | 8.336561889110694e-05  |
|     130     |         117          |            70           | 9.518919270790072e-05  |
|     130     |         118          |            72           | 3.6072086865457376e-05 |
|     130     |         119          |            74           | 9.042803384762266e-05  |
|     130     |         120          |            66           | 6.311918098511615e-05  |
|     130     |         121          |            72           | 8.480608037098047e-05  |
|     130     |         122          |            72           | 9.459508063247579e-05  |
|     130     |         123          |            74           | 7.531155784501475e-05  |
|     130     |         124          |            74           | 8.918768107490926e-05  |
|     130     |         125          |            66           | 8.809508815343925e-05  |
|     130     |         126          |            76           | 8.553492665486218e-05  |
|     140     |          46          |            28           | 9.993772836369708e-05  |
|     140     |          47          |            32           | 5.3654126260072044e-05 |
|     140     |          48          |            30           | 8.077811351525632e-05  |
|     140     |          49          |            30           | 9.608545383606718e-05  |
|     140     |          50          |            32           | 6.547341271945228e-05  |
|     140     |          51          |            34           | 9.435035263027913e-05  |
|     140     |          52          |            36           | 2.1436910362881978e-05 |
|     140     |          53          |            32           | 7.747735352503504e-05  |
|     140     |          54          |            36           | 4.446571839034075e-05  |
|     140     |          55          |            36           | 3.037519930343402e-05  |
|     140     |          56          |            34           |  4.74716510697748e-05  |
|     140     |          57          |            34           | 7.000594066886023e-05  |
|     140     |          58          |            32           | 9.753854684690921e-05  |
|     140     |          59          |            40           | 2.1240048092341368e-05 |
|     140     |          60          |            38           | 3.355723077891337e-05  |
|     140     |          61          |            38           | 4.962701159738625e-05  |
|     140     |          62          |            36           | 6.990091279313049e-05  |
|     140     |          63          |            36           | 9.933423161968041e-05  |
|     140     |          64          |            36           | 9.829523994886458e-05  |
|     140     |          65          |            44           | 6.196540802760886e-05  |
|     140     |          66          |            42           | 8.329179824118071e-05  |
|     140     |          67          |            38           | 7.105860272104345e-05  |
|     140     |          68          |            40           | 7.235619917989045e-05  |
|     140     |          69          |            40           | 9.546827494311128e-05  |
|     140     |          70          |            46           | 6.252744708623581e-05  |
|     140     |          71          |            46           | 8.407395302234555e-05  |
|     140     |          72          |            46           |  5.32967252611094e-05  |
|     140     |          73          |            42           |  7.9667970530532e-05   |
|     140     |          74          |            40           | 7.407778696533453e-05  |
|     140     |          75          |            48           | 6.270232939109555e-05  |
|     140     |          76          |            50           | 8.270194701331945e-05  |
|     140     |          77          |            52           | 5.524035669057792e-05  |
|     140     |          78          |            42           | 9.379949770135227e-05  |
|     140     |          79          |            44           | 7.075399039135899e-05  |
|     140     |          80          |            50           | 4.030981170916048e-05  |
|     140     |          81          |            52           | 8.298514478699559e-05  |
|     140     |          82          |            54           | 5.689369657269072e-05  |
|     140     |          83          |            44           | 9.950354978993659e-05  |
|     140     |          84          |            48           | 7.059246709095746e-05  |
|     140     |          85          |            52           | 4.109763426446422e-05  |
|     140     |          86          |            54           |  8.3090877330938e-05   |
|     140     |          87          |            54           | 3.6517543162695176e-05 |
|     140     |          88          |            46           | 9.677252030504402e-05  |
|     140     |          89          |            50           | 7.020397499235553e-05  |
|     140     |          90          |            58           | 6.623926450466389e-05  |
|     140     |          91          |            54           | 5.2553645499942014e-05 |
|     140     |          92          |            56           | 3.8018950156640176e-05 |
|     140     |          93          |            52           | 7.930050867621663e-05  |
|     140     |          94          |            56           |  5.81765396094891e-05  |
|     140     |          95          |            50           | 8.474548248216252e-05  |
|     140     |          96          |            58           | 5.245542800802472e-05  |
|     140     |          97          |            60           |  3.81146096148921e-05  |
|     140     |          98          |            54           | 7.867225956081914e-05  |
|     140     |          99          |            60           | 4.098410759295623e-05  |
|     140     |         100          |            56           | 8.316735371960426e-05  |
|     140     |         101          |            60           | 5.263235643415687e-05  |
|     140     |         102          |            60           | 9.988764092583313e-05  |
|     140     |         103          |            56           | 7.953798676885171e-05  |
|     140     |         104          |            64           |  4.17263831962722e-05  |
|     140     |         105          |            58           | 6.442804775075306e-05  |
|     140     |         106          |            60           |  6.21189064995975e-05  |
|     140     |         107          |            62           | 9.875186926566748e-05  |
|     140     |         108          |            58           | 8.749469969726587e-05  |
|     140     |         109          |            68           | 4.245648155326576e-05  |
|     140     |         110          |            60           | 6.501723052110275e-05  |
|     140     |         111          |            66           | 6.177001993656894e-05  |
|     140     |         112          |            56           | 8.936963460770553e-05  |
|     140     |         113          |            62           | 8.566135832543953e-05  |
|     140     |         114          |            66           | 4.712503491777209e-05  |
|     140     |         115          |            64           | 6.420365616766066e-05  |
|     140     |         116          |            64           | 6.439318594797516e-05  |
|     140     |         117          |            58           | 9.317185344903667e-05  |
|     140     |         118          |            60           | 9.598057429305307e-05  |
|     140     |         119          |            74           | 9.028953105072457e-05  |
|     140     |         120          |            66           | 6.339515197895107e-05  |
|     140     |         121          |            74           | 4.007790103549569e-05  |
|     140     |         122          |            64           | 9.516249593688464e-05  |
|     140     |         123          |            68           | 9.419797519760742e-05  |
|     140     |         124          |            74           | 9.027606012934619e-05  |
|     140     |         125          |            64           | 9.582193583979048e-05  |
|     140     |         126          |            74           | 4.3218786612397864e-05 |
|     140     |         127          |            70           | 9.345174753505603e-05  |
|     140     |         128          |            66           | 9.211195770197911e-05  |
|     140     |         129          |            84           | 8.966275460131623e-05  |
|     140     |         130          |            68           | 9.995122087325115e-05  |
|     140     |         131          |            82           | 8.504406621501204e-05  |
|     140     |         132          |            78           |  9.46503787815356e-05  |
|     140     |         133          |            72           | 8.981864225177105e-05  |
|     140     |         134          |            80           | 8.813630525394966e-05  |
|     140     |         135          |            76           |  8.09860232309223e-05  |
|     140     |         136          |            82           | 8.535857521374535e-05  |
|     150     |          50          |            32           | 6.568731197598154e-05  |
|     150     |          51          |            34           |  9.42603958604682e-05  |
|     150     |          52          |            30           | 7.149779723414519e-05  |
|     150     |          53          |            32           | 7.760111517440826e-05  |
|     150     |          54          |            36           | 4.447638930887843e-05  |
|     150     |          55          |            34           | 6.436436101420195e-05  |
|     150     |          56          |            34           | 4.7677973360860104e-05 |
|     150     |          57          |            34           | 6.989686972447284e-05  |
|     150     |          58          |            34           | 9.780415088400662e-05  |
|     150     |          59          |            38           | 4.512639801268481e-05  |
|     150     |          60          |            38           | 3.345616703415155e-05  |
|     150     |          61          |            38           | 4.968436495655926e-05  |
|     150     |          62          |            38           |  6.97057516834132e-05  |
|     150     |          63          |            38           | 7.239592256313987e-05  |
|     150     |          64          |            36           |  9.77620471835916e-05  |
|     150     |          65          |            44           | 3.604427549158684e-05  |
|     150     |          66          |            42           | 5.094214956341547e-05  |
|     150     |          67          |            42           | 5.305658030652083e-05  |
|     150     |          68          |            40           | 7.149943623063759e-05  |
|     150     |          69          |            40           | 9.691430389757727e-05  |
|     150     |          70          |            48           | 6.267951004457206e-05  |
|     150     |          71          |            46           | 5.170832649259438e-05  |
|     150     |          72          |            46           | 5.396372944299621e-05  |
|     150     |          73          |            42           | 8.205697391735754e-05  |
|     150     |          74          |            44           | 9.482724456821856e-05  |
|     150     |          75          |            50           | 6.341386351893519e-05  |
|     150     |          76          |            50           | 8.385882687766966e-05  |
|     150     |          77          |            50           | 5.497944742838268e-05  |
|     150     |          78          |            44           | 9.650011074534645e-05  |
|     150     |          79          |            44           |  9.32920011963434e-05  |
|     150     |          80          |            46           |  9.00490314573732e-05  |
|     150     |          81          |            52           | 8.238009823946513e-05  |
|     150     |          82          |            50           | 5.6751073182370604e-05 |
|     150     |          83          |            50           | 7.322971658896282e-05  |
|     150     |          84          |            52           | 5.1555214670429006e-05 |
|     150     |          85          |            50           |  7.40686870899232e-05  |
|     150     |          86          |            52           | 5.251932100147627e-05  |
|     150     |          87          |            48           | 9.743433090558806e-05  |
|     150     |          88          |            50           | 7.100771074108891e-05  |
|     150     |          89          |            48           | 9.871846648368265e-05  |
|     150     |          90          |            52           | 7.247388709619162e-05  |
|     150     |          91          |            54           | 5.249173872989843e-05  |
|     150     |          92          |            60           | 3.747012383376047e-05  |
|     150     |          93          |            56           | 7.472305530620282e-05  |
|     150     |          94          |            52           | 9.131828696928856e-05  |
|     150     |          95          |            56           | 6.698757741496753e-05  |
|     150     |          96          |            60           | 5.2404149058937755e-05 |
|     150     |          97          |            60           | 3.8138925364750165e-05 |
|     150     |          98          |            58           | 7.409711575634415e-05  |
|     150     |          99          |            58           | 9.104309127416776e-05  |
|     150     |         100          |            60           | 6.689614746546724e-05  |
|     150     |         101          |            60           | 5.254313719138537e-05  |
|     150     |         102          |            66           | 3.868967503645182e-05  |
|     150     |         103          |            58           | 7.852626376869676e-05  |
|     150     |         104          |            60           | 8.671893297240718e-05  |
|     150     |         105          |            62           | 6.710244615260041e-05  |
|     150     |         106          |            64           | 5.370577806140808e-05  |
|     150     |         107          |            62           | 9.966891870205608e-05  |
|     150     |         108          |            64           | 7.945624727112577e-05  |
|     150     |         109          |            60           | 8.611907328803792e-05  |
|     150     |         110          |            64           | 6.515084685099204e-05  |
|     150     |         111          |            66           | 5.454105357627359e-05  |
|     150     |         112          |            62           | 9.350512864236826e-05  |
|     150     |         113          |            66           | 7.941778875497629e-05  |
|     150     |         114          |            64           | 8.939549872410968e-05  |
|     150     |         115          |            68           | 6.616679819904103e-05  |
|     150     |         116          |            70           | 5.507253980707727e-05  |
|     150     |         117          |            66           | 9.395156477631783e-05  |
|     150     |         118          |            68           | 7.844597511064144e-05  |
|     150     |         119          |            66           | 8.802399350815726e-05  |
|     150     |         120          |            70           | 6.686511761944125e-05  |
|     150     |         121          |            74           | 5.568137143263652e-05  |
|     150     |         122          |            68           | 9.623633813293786e-05  |
|     150     |         123          |            72           | 8.229663383407804e-05  |
|     150     |         124          |            70           | 8.944216465800459e-05  |
|     150     |         125          |            70           | 9.976053883509195e-05  |
|     150     |         126          |            74           | 6.048179062301262e-05  |
|     150     |         127          |            68           | 9.442788349478537e-05  |
|     150     |         128          |            72           | 7.234660830734985e-05  |
|     150     |         129          |            72           | 9.009506975066195e-05  |
|     150     |         130          |            70           | 9.470659548704852e-05  |
|     150     |         131          |            80           | 6.011100144137638e-05  |
|     150     |         132          |            76           | 9.496317273327559e-05  |
|     150     |         133          |            78           | 6.985350761268272e-05  |
|     150     |         134          |            82           | 8.977959401079705e-05  |
|     150     |         135          |            74           | 9.889259001338857e-05  |
|     150     |         136          |            76           | 6.812253180232819e-05  |
|     150     |         137          |            74           | 9.856720591050472e-05  |
|     150     |         138          |            68           | 9.585647410781384e-05  |
|     150     |         139          |            90           | 8.890803885852616e-05  |
|     150     |         140          |            86           |  7.12404362827046e-05  |
|     150     |         141          |            84           | 6.739135312094913e-05  |
|     150     |         142          |            84           | 9.462187893360952e-05  |
|     150     |         143          |            88           | 7.756743358988683e-05  |
|     150     |         144          |            86           | 8.733608399658088e-05  |
|     150     |         145          |            80           | 9.875722651309093e-05  |
|     150     |         146          |            86           | 4.724065876215988e-05  |
|     160     |          53          |            32           |  7.76368805622818e-05  |
|     160     |          54          |            36           | 4.4358489949936075e-05 |
|     160     |          55          |            36           | 6.434214764189372e-05  |
|     160     |          56          |            34           | 4.9030555994983245e-05 |
|     160     |          57          |            36           | 5.373529976809843e-05  |
|     160     |          58          |            36           | 7.468659725740068e-05  |
|     160     |          59          |            40           | 4.5008216580155747e-05 |
|     160     |          60          |            40           |  6.31415539775193e-05  |
|     160     |          61          |            38           | 8.516540359693181e-05  |
|     160     |          62          |            40           | 5.347164300262275e-05  |
|     160     |          63          |            38           | 7.247440474655864e-05  |
|     160     |          64          |            38           | 9.826600595608248e-05  |
|     160     |          65          |            42           | 6.196105261063733e-05  |
|     160     |          66          |            40           | 8.334573412660529e-05  |
|     160     |          67          |            42           | 5.311723983142391e-05  |
|     160     |          68          |            42           |  7.24281117848724e-05  |
|     160     |          69          |            40           | 6.408378168713183e-05  |
|     160     |          70          |            40           | 7.905661119522733e-05  |
|     160     |          71          |            44           | 8.393342042156693e-05  |
|     160     |          72          |            46           | 5.4305423480505155e-05 |
|     160     |          73          |            44           | 7.248240172064158e-05  |
|     160     |          74          |            44           | 9.557338962740136e-05  |
|     160     |          75          |            46           | 6.374720021085079e-05  |
|     160     |          76          |            46           | 8.317160036397375e-05  |
|     160     |          77          |            50           | 5.516790982240671e-05  |
|     160     |          78          |            48           | 7.345341589248822e-05  |
|     160     |          79          |            46           | 9.421721587732357e-05  |
|     160     |          80          |            50           | 6.416282928256578e-05  |
|     160     |          81          |            50           | 8.364530374427304e-05  |
|     160     |          82          |            52           | 5.656912233065192e-05  |
|     160     |          83          |            52           |  7.30802544671727e-05  |
|     160     |          84          |            50           |  9.37754984806638e-05  |
|     160     |          85          |            52           | 6.511741853210129e-05  |
|     160     |          86          |            50           | 5.838468128760877e-05  |
|     160     |          87          |            56           | 5.810586903831627e-05  |
|     160     |          88          |            54           | 7.383158952500857e-05  |
|     160     |          89          |            52           | 9.250626928747341e-05  |
|     160     |          90          |            56           | 6.648716698653967e-05  |
|     160     |          91          |            56           | 8.301632392626601e-05  |
|     160     |          92          |            58           | 5.934552608466426e-05  |
|     160     |          93          |            58           | 7.486199549822103e-05  |
|     160     |          94          |            56           | 9.283841831631001e-05  |
|     160     |          95          |            58           | 6.732284900101693e-05  |
|     160     |          96          |            58           | 8.303806201248598e-05  |
|     160     |          97          |            62           |  6.03027513987886e-05  |
|     160     |          98          |            60           | 7.507338422574339e-05  |
|     160     |          99          |            58           | 9.134853168113466e-05  |
|     160     |         100          |            62           | 6.767573837329621e-05  |
|     160     |         101          |            62           | 8.193450718807505e-05  |
|     160     |         102          |            60           | 9.997920910775893e-05  |
|     160     |         103          |            60           | 5.4723534945117545e-05 |
|     160     |         104          |            62           | 9.057552565761018e-05  |
|     160     |         105          |            64           | 6.758335408063587e-05  |
|     160     |         106          |            64           | 8.225200821754264e-05  |
|     160     |         107          |            62           | 6.567714487060172e-05  |
|     160     |         108          |            66           | 7.509162774421707e-05  |
|     160     |         109          |            64           | 9.112525535115434e-05  |
|     160     |         110          |            68           | 6.788610124663919e-05  |
|     160     |         111          |            68           | 3.874654222385532e-05  |
|     160     |         112          |            66           | 9.930513160982812e-05  |
|     160     |         113          |            70           | 7.617105561441573e-05  |
|     160     |         114          |            70           |  9.06093092543081e-05  |
|     160     |         115          |            70           | 6.910980806895672e-05  |
|     160     |         116          |            70           | 8.345766946249444e-05  |
|     160     |         117          |            68           |  9.65114299094072e-05  |
|     160     |         118          |            72           | 7.685134753343537e-05  |
|     160     |         119          |            72           |  8.90931303215714e-05  |
|     160     |         120          |            68           | 5.417012446473635e-05  |
|     160     |         121          |            74           | 8.304615607768184e-05  |
|     160     |         122          |            72           | 9.761255411955272e-05  |
|     160     |         123          |            76           | 7.715992024215357e-05  |
|     160     |         124          |            76           | 8.865578588246326e-05  |
|     160     |         125          |            76           | 7.091671769388075e-05  |
|     160     |         126          |            76           | 8.201859502099396e-05  |
|     160     |         127          |            74           | 9.775513004395275e-05  |
|     160     |         128          |            78           | 7.712094228051747e-05  |
|     160     |         129          |            76           |  8.95844871732221e-05  |
|     160     |         130          |            80           | 7.150112251874674e-05  |
|     160     |         131          |            80           | 8.201705208121801e-05  |
|     160     |         132          |            78           | 9.685522853908335e-05  |
|     160     |         133          |            82           | 7.672175896422662e-05  |
|     160     |         134          |            80           |  8.99215780660878e-05  |
|     160     |         135          |            82           | 7.185845454249495e-05  |
|     160     |         136          |            82           |  8.32097243012031e-05  |
|     160     |         137          |            80           | 4.8018656560400164e-05 |
|     160     |         138          |            84           | 7.590966193449233e-05  |
|     160     |         139          |            74           | 7.238208261783896e-05  |
|     160     |         140          |            86           | 7.199555160719573e-05  |
|     160     |         141          |            86           | 8.418219709993569e-05  |
|     160     |         142          |            84           | 9.307677852132823e-05  |
|     160     |         143          |            88           | 7.705443027550274e-05  |
|     160     |         144          |            78           |  7.17862938549585e-05  |
|     160     |         145          |            88           | 7.197123483904111e-05  |
|     160     |         146          |            88           | 8.488816732543647e-05  |
|     160     |         147          |            86           | 9.388742157601104e-05  |
|     160     |         148          |            90           |  7.80050830753165e-05  |
|     160     |         149          |            88           | 8.817804769278847e-05  |
|     160     |         150          |            92           | 7.188589947582091e-05  |
|     160     |         151          |            92           | 8.521329180188886e-05  |
|     160     |         152          |            90           | 9.453912464152392e-05  |
|     160     |         153          |            94           | 7.845400322581408e-05  |
|     160     |         154          |            90           | 4.680887351482532e-05  |
|     160     |         155          |            94           | 9.990732556708348e-05  |
|     160     |         156          |            94           | 8.497321079825593e-05  |
|     170     |          56          |            34           | 8.931576846726852e-05  |
|     170     |          57          |            34           | 9.611464015043026e-05  |
|     170     |          58          |            36           | 7.491804004933211e-05  |
|     170     |          59          |            40           | 4.5152573495355064e-05 |
|     170     |          60          |            40           | 3.362262915651559e-05  |
|     170     |          61          |            36           | 8.531541304701573e-05  |
|     170     |          62          |            40           | 5.347018272161552e-05  |
|     170     |          63          |            42           | 7.246533821481105e-05  |
|     170     |          64          |            38           |  9.82226478473125e-05  |
|     170     |          65          |            38           | 8.079949233830153e-05  |
|     170     |          66          |            38           | 8.421464617203167e-05  |
|     170     |          67          |            44           | 5.315518325960111e-05  |
|     170     |          68          |            42           | 4.3833576532981144e-05 |
|     170     |          69          |            42           | 5.975676818581466e-05  |
|     170     |          70          |            40           | 7.894480775505475e-05  |
|     170     |          71          |            42           |  8.36608914678294e-05  |
|     170     |          72          |            46           | 3.277651185285002e-05  |
|     170     |          73          |            46           | 4.502033647552084e-05  |
|     170     |          74          |            44           | 5.9726525770742445e-05 |
|     170     |          75          |            42           | 7.716797497570038e-05  |
|     170     |          76          |            44           | 8.345780054996865e-05  |
|     170     |          77          |            52           | 5.5599375867187995e-05 |
|     170     |          78          |            50           | 7.325926334134092e-05  |
|     170     |          79          |            48           | 5.951738970400022e-05  |
|     170     |          80          |            46           | 8.828682864579624e-05  |
|     170     |          81          |            46           | 8.333001699778464e-05  |
|     170     |          82          |            54           | 5.632932733468099e-05  |
|     170     |          83          |            54           | 7.384315287239929e-05  |
|     170     |          84          |            50           |  9.36417467030104e-05  |
|     170     |          85          |            50           | 6.480283352749971e-05  |
|     170     |          86          |            48           | 9.587625294256925e-05  |
|     170     |          87          |            56           | 5.798830991654569e-05  |
|     170     |          88          |            58           | 7.328656270044753e-05  |
|     170     |          89          |            54           | 9.293771551255325e-05  |
|     170     |          90          |            52           | 7.511969509016469e-05  |
|     170     |          91          |            50           | 8.816894403085307e-05  |
|     170     |          92          |            56           | 4.1562954629349514e-05 |
|     170     |          93          |            58           | 7.438517911506626e-05  |
|     170     |          94          |            60           | 9.207270809064028e-05  |
|     170     |          95          |            54           | 6.278251389923994e-05  |
|     170     |          96          |            54           |  8.81303961471902e-05  |
|     170     |          97          |            56           | 7.637963941320436e-05  |
|     170     |          98          |            62           | 7.524665912284068e-05  |
|     170     |          99          |            60           | 9.234154597737021e-05  |
|     170     |         100          |            66           | 6.802077661938188e-05  |
|     170     |         101          |            54           | 9.904491147227912e-05  |
|     170     |         102          |            58           | 7.535314723794428e-05  |
|     170     |         103          |            62           | 4.739338894604872e-05  |
|     170     |         104          |            64           | 9.105261838759926e-05  |
|     170     |         105          |            66           | 6.831144766461517e-05  |
|     170     |         106          |            58           | 8.743485835649434e-05  |
|     170     |         107          |            62           |  6.57641184452773e-05  |
|     170     |         108          |            66           | 4.8755734386785043e-05 |
|     170     |         109          |            66           | 9.020393110603653e-05  |
|     170     |         110          |            70           | 6.821314638272291e-05  |
|     170     |         111          |            62           |  8.62885436254679e-05  |
|     170     |         112          |            64           |  6.62647322269283e-05  |
|     170     |         113          |            68           | 5.002517015073593e-05  |
|     170     |         114          |            70           | 9.081779152708691e-05  |
|     170     |         115          |            66           | 5.1732716400465506e-05 |
|     170     |         116          |            66           | 8.648031775282394e-05  |
|     170     |         117          |            68           | 6.620935873169476e-05  |
|     170     |         118          |            72           | 5.111262195700572e-05  |
|     170     |         119          |            66           | 9.386003140532395e-05  |
|     170     |         120          |            72           | 5.1799970746113644e-05 |
|     170     |         121          |            62           | 9.986962013543259e-05  |
|     170     |         122          |            70           | 6.692162889987419e-05  |
|     170     |         123          |            76           | 3.687659659573628e-05  |
|     170     |         124          |            68           | 9.225125358158781e-05  |
|     170     |         125          |            74           |  5.18085084716402e-05  |
|     170     |         126          |            68           | 8.863505970602148e-05  |
|     170     |         127          |            72           | 7.019098320204531e-05  |
|     170     |         128          |            78           | 3.738326572061412e-05  |
|     170     |         129          |            68           | 9.565460972993378e-05  |
|     170     |         130          |            76           | 5.1770056827604716e-05 |
|     170     |         131          |            68           | 9.729140345227094e-05  |
|     170     |         132          |            74           |  7.00685135294199e-05  |
|     170     |         133          |            84           | 3.7842217022909796e-05 |
|     170     |         134          |            72           |  9.43164502508198e-05  |
|     170     |         135          |            82           | 5.1695906570170536e-05 |
|     170     |         136          |            72           | 7.553030217033463e-05  |
|     170     |         137          |            80           | 7.058495613521121e-05  |
|     170     |         138          |            82           | 3.849224119334416e-05  |
|     170     |         139          |            76           | 9.443268853392972e-05  |
|     170     |         140          |            86           | 3.569118765578416e-05  |
|     170     |         141          |            78           | 7.594919947451206e-05  |
|     170     |         142          |            76           | 7.681296063888343e-05  |
|     170     |         143          |            72           |  9.48021303320834e-05  |
|     170     |         144          |            72           | 9.897792827862073e-05  |
|     170     |         145          |            90           | 3.611304972772622e-05  |
|     170     |         146          |            80           | 7.592941836753742e-05  |
|     170     |         147          |            88           | 4.9323128588851795e-05 |
|     170     |         148          |            90           | 7.712446983709764e-05  |
|     170     |         149          |            80           | 9.585858113225765e-05  |
|     170     |         150          |            90           | 3.6948644548284726e-05 |
|     170     |         151          |            82           | 8.242417251835832e-05  |
|     170     |         152          |            90           | 5.026431434085321e-05  |
|     170     |         153          |           100           | 7.817453078429182e-05  |
|     170     |         154          |            80           | 9.466009849401491e-05  |
|     170     |         155          |            98           | 7.255519234972141e-05  |
|     170     |         156          |            92           |  8.51086653443911e-05  |
|     170     |         157          |            94           | 5.113963329639315e-05  |
|     170     |         158          |            96           | 7.891075699062444e-05  |
|     170     |         159          |            86           | 8.169302316407556e-05  |
|     170     |         160          |            98           |  7.24439543960953e-05  |
|     170     |         161          |            88           | 9.646494280468598e-05  |
|     170     |         162          |            96           | 9.442156003747204e-05  |
|     170     |         163          |           106           | 7.922369778246008e-05  |
|     170     |         164          |            92           | 8.763633564423667e-05  |
|     170     |         165          |           104           | 9.875385899593692e-05  |
|     170     |         166          |           100           |  8.47801797316805e-05  |
|     180     |          60          |            38           | 6.313393967799508e-05  |
|     180     |          61          |            36           | 8.530951252072594e-05  |
|     180     |          62          |            40           | 5.3399487681127233e-05 |
|     180     |          63          |            40           | 7.244699300579249e-05  |
|     180     |          64          |            38           | 9.806044135718395e-05  |
|     180     |          65          |            38           | 8.062036108447135e-05  |
|     180     |          66          |            38           | 8.384859256349575e-05  |
|     180     |          67          |            42           | 5.3037311385117913e-05 |
|     180     |          68          |            42           | 4.384833846660108e-05  |
|     180     |          69          |            42           | 5.976013062375385e-05  |
|     180     |          70          |            42           | 7.900818385497832e-05  |
|     180     |          71          |            42           | 8.356320765379177e-05  |
|     180     |          72          |            46           | 3.2845867183384225e-05 |
|     180     |          73          |            46           | 4.4980199836675006e-05 |
|     180     |          74          |            46           | 5.969785877862899e-05  |
|     180     |          75          |            44           | 7.731002200939141e-05  |
|     180     |          76          |            44           | 8.371644079818719e-05  |
|     180     |          77          |            50           | 3.440534411647267e-05  |
|     180     |          78          |            50           | 4.576476178258515e-05  |
|     180     |          79          |            48           | 5.9435037315203054e-05 |
|     180     |          80          |            48           | 6.472389112932575e-05  |
|     180     |          81          |            46           | 8.430000931797584e-05  |
|     180     |          82          |            54           | 5.670735372353963e-05  |
|     180     |          83          |            54           | 4.631217205164351e-05  |
|     180     |          84          |            52           | 9.308904117355521e-05  |
|     180     |          85          |            52           | 6.538990410642764e-05  |
|     180     |          86          |            48           | 9.770772813273933e-05  |
|     180     |          87          |            54           | 5.781257239623194e-05  |
|     180     |          88          |            58           | 7.415926090847957e-05  |
|     180     |          89          |            54           | 9.310159031450382e-05  |
|     180     |          90          |            52           | 7.672539559825998e-05  |
|     180     |          91          |            52           |  8.3237741050457e-05   |
|     180     |          92          |            52           |  9.65384638355049e-05  |
|     180     |          93          |            60           | 7.354557290928376e-05  |
|     180     |          94          |            56           |  9.21970842806541e-05  |
|     180     |          95          |            54           | 8.824527935973509e-05  |
|     180     |          96          |            58           | 8.233495464515794e-05  |
|     180     |          97          |            56           | 7.648309020424904e-05  |
|     180     |          98          |            60           | 5.6479257412311856e-05 |
|     180     |          99          |            56           | 9.171288738074601e-05  |
|     180     |         100          |            58           | 6.806276948301271e-05  |
|     180     |         101          |            58           | 7.818832145667365e-05  |
|     180     |         102          |            60           | 7.530772049912926e-05  |
|     180     |         103          |            64           | 4.732510491128883e-05  |
|     180     |         104          |            58           | 9.191828050858497e-05  |
|     180     |         105          |            64           | 6.866546106421012e-05  |
|     180     |         106          |            62           | 8.675308910810475e-05  |
