runge results
+-------------+----------------------+-------------------------+------------------------+
| Num samples | Initial num of knots | Best num interior knots |       Tolerance        |
|      50     |          43          |            35           | 0.0003766372721084599  |
|      50     |          44          |            20           | 0.0007896239562879825  |
|      50     |          45          |            42           | 0.0003281861591576396  |
|      50     |          46          |            24           | 0.0005715096735910974  |
|      60     |          20          |            18           |  0.008391060407835549  |
|      60     |          21          |            19           | 0.0022424114999679556  |
|      60     |          22          |            20           | 0.0053052461114199145  |
|      60     |          23          |            21           | 0.0018369733109898645  |
|      60     |          24          |            22           |  0.003385862298152964  |
|      60     |          25          |            23           | 0.0014426105877906048  |
|      60     |          26          |            24           | 0.0022015081077562115  |
|      60     |          27          |            25           | 0.0011351780194829297  |
|      60     |          28          |            26           | 0.0014355456813538447  |
|      60     |          29          |            13           |  0.000934324517481544  |
|      60     |          30          |            16           |  0.000956393717750359  |
|      60     |          31          |            15           | 0.0007556180857167805  |
|      60     |          32          |            14           | 0.0008816452465422175  |
|      60     |          33          |            17           | 0.0006962242963908516  |
|      60     |          34          |            18           | 0.0004434946384279659  |
|      60     |          35          |            15           | 0.0009875050840064403  |
|      60     |          36          |            18           | 0.00048040044736571974 |
|      60     |          37          |            17           | 0.0006792884611435401  |
|      60     |          38          |            20           | 0.0005729988889082716  |
|      60     |          39          |            19           | 0.0009384288739331947  |
|      60     |          40          |            18           | 0.0007985685391916075  |
|      60     |          41          |            19           | 0.0006871075805965077  |
|      60     |          42          |            22           | 0.0001996353295643516  |
|      60     |          43          |            19           | 0.0009318158954194355  |
|      60     |          44          |            20           | 0.0007980861093310754  |
|      60     |          45          |            23           | 0.0006718027682240946  |
|      60     |          46          |            16           | 0.0007444612894104835  |
|      60     |          47          |            23           | 0.0009076106227305092  |
|      60     |          48          |            22           | 0.0003212551473703723  |
|      60     |          49          |            21           | 0.00048731673902166484 |
|      60     |          50          |            22           |  0.000716726652315397  |
|      60     |          51          |            23           | 0.0009017727575015566  |
|      60     |          52          |            24           |  0.000791243581003076  |
|      60     |          53          |            27           | 0.00030053490756111467 |
|      60     |          54          |            24           |  0.000575179286010391  |
|      60     |          55          |            25           | 0.0008861256892128966  |
|      60     |          56          |            28           | 0.0007476605672830372  |
|      70     |          23          |            21           | 0.0018266746178693394  |
|      70     |          24          |            22           | 0.0034629085232025236  |
|      70     |          25          |            23           | 0.0014368606945492912  |
|      70     |          26          |            24           | 0.0022603748126790446  |
|      70     |          27          |            25           | 0.0011124373784959785  |
|      70     |          28          |            26           |  0.001495681449480979  |
|      70     |          29          |            15           | 0.0008303481563892712  |
|      70     |          30          |            14           | 0.0009921837868367422  |
|      70     |          31          |            15           | 0.0006727239853833167  |
|      70     |          32          |            16           |  0.000694552608678789  |
|      70     |          33          |            17           | 0.0007105852189946901  |
|      70     |          34          |            16           | 0.0004762377126642514  |
|      70     |          35          |            17           | 0.0009791929962396084  |
|      70     |          36          |            18           | 0.0008048752253507555  |
|      70     |          37          |            17           | 0.00043390894831556864 |
|      70     |          38          |            20           | 0.0005699096315961716  |
|      70     |          39          |            19           | 0.0006055037648935377  |
|      70     |          40          |            18           | 0.0008028219177579621  |
|      70     |          41          |            21           | 0.0004370653002481392  |
|      70     |          42          |            20           | 0.0005879196469080195  |
|      70     |          43          |            21           | 0.0005915064751985735  |
|      70     |          44          |            18           | 0.0009206582360938714  |
|      70     |          45          |            21           | 0.0004410178291878869  |
|      70     |          46          |            24           | 0.00038216128984299574 |
|      70     |          47          |            23           | 0.0005781737941977644  |
|      70     |          48          |            20           | 0.0008521008104253255  |
|      70     |          49          |            25           | 0.0002998871244354398  |
|      70     |          50          |            24           | 0.00045559827967732447 |
|      70     |          51          |            23           | 0.0005664542415043591  |
|      70     |          52          |            20           | 0.0009680806722466434  |
|      70     |          53          |            25           | 0.0003150251779157967  |
|      70     |          54          |            24           | 0.00046094112963425415 |
|      70     |          55          |            25           | 0.0006521664917504277  |
|      70     |          56          |            20           | 0.0009382703449008004  |
|      70     |          57          |            29           | 0.0006831483265309912  |
|      70     |          58          |            28           | 0.0009764662078398934  |
|      70     |          59          |            25           | 0.0006382897965124673  |
|      70     |          60          |            22           | 0.0009934492667677333  |
|      70     |          61          |            21           |  0.00098573098471217   |
|      70     |          62          |            28           | 0.0009548115531029244  |
|      70     |          63          |            31           | 0.0004179928324390056  |
|      70     |          64          |            24           |  0.000693290498546266  |
|      70     |          65          |            31           | 0.0007177394944774818  |
|      70     |          66          |            32           | 0.0009090259272647172  |
|      80     |          26          |            24           | 0.0022890226664825652  |
|      80     |          27          |            25           | 0.0011086781230380538  |
|      80     |          28          |            26           | 0.0015330515109839293  |
|      80     |          29          |            13           | 0.0009030100831781684  |
|      80     |          30          |            28           |  0.00103916858795583   |
|      80     |          31          |            13           | 0.0007044008704131244  |
|      80     |          32          |            14           | 0.0009485234344841151  |
|      80     |          33          |            17           | 0.0007509926751948018  |
|      80     |          34          |            16           | 0.0005086193680841067  |
|      80     |          35          |            15           | 0.0006643446301501099  |
|      80     |          36          |            16           | 0.0008729497547127762  |
|      80     |          37          |            15           | 0.0009303350237296268  |
|      80     |          38          |            20           | 0.0005938247900946422  |
|      80     |          39          |            17           | 0.0009486028927870177  |
|      80     |          40          |            18           | 0.0008016356870309271  |
|      80     |          41          |            21           | 0.0006741843199698366  |
|      80     |          42          |            16           | 0.0008650481373001437  |
|      80     |          43          |            19           |  0.000920784191340368  |
|      80     |          44          |            20           | 0.0006277981264787569  |
|      80     |          45          |            21           | 0.0006852298411523239  |
|      80     |          46          |            18           | 0.0008428065124915299  |
|      80     |          47          |            19           | 0.0009126075799181094  |
|      80     |          48          |            20           |  0.000630981963984853  |
|      80     |          49          |            21           | 0.0006930197169676203  |
|      80     |          50          |            22           | 0.0006824542122414318  |
|      80     |          51          |            21           | 0.0009705714333780105  |
|      80     |          52          |            24           | 0.0005286088832082148  |
|      80     |          53          |            25           |  0.00069104780574053   |
|      80     |          54          |            24           | 0.0006617097859915599  |
|      80     |          55          |            23           | 0.0009181961174136721  |
|      80     |          56          |            26           | 0.0005218804010388642  |
|      80     |          57          |            25           |  0.000720716703341881  |
|      80     |          58          |            24           | 0.0009734732161138585  |
|      80     |          59          |            25           | 0.0008686549849930628  |
|      80     |          60          |            28           | 0.0005158016911543176  |
|      80     |          61          |            27           | 0.0007034196659434222  |
|      80     |          62          |            24           | 0.0009602216518131423  |
|      80     |          63          |            25           | 0.0008069045896144794  |
|      80     |          64          |            30           | 0.0004006215573491914  |
|      80     |          65          |            29           | 0.0006940234864289685  |
|      80     |          66          |            26           | 0.0005923728142250076  |
|      80     |          67          |            27           | 0.0008208330955502274  |
|      80     |          68          |            32           | 0.0004042585254729267  |
|      80     |          69          |            27           |  0.000764611185624528  |
|      80     |          70          |            26           | 0.0008755363872936656  |
|      80     |          71          |            29           | 0.0008298790754149854  |
|      80     |          72          |            34           | 0.0003197167315382374  |
|      80     |          73          |            29           |  0.000838626579582516  |
|      80     |          74          |            28           | 0.0008585626253101997  |
|      80     |          75          |            35           | 0.0008554590845062937  |
|      80     |          76          |            36           | 0.0007575784579478828  |
|      90     |          30          |            28           |   0.0010558457753439   |
|      90     |          31          |            15           | 0.0006619115494287398  |
|      90     |          32          |            16           | 0.0009614623834959882  |
|      90     |          33          |            15           | 0.0009995276440864093  |
|      90     |          34          |            16           | 0.0006492930599537525  |
|      90     |          35          |            19           | 0.0003858948369165338  |
|      90     |          36          |            16           | 0.0008910193751126144  |
|      90     |          37          |            17           | 0.0007463039427982252  |
|      90     |          38          |            18           | 0.0007916883162542299  |
|      90     |          39          |            17           | 0.0009876971156299458  |
|      90     |          40          |            18           | 0.0008361385191552259  |
|      90     |          41          |            21           | 0.0007039806328684312  |
|      90     |          42          |            20           | 0.0006038363596627197  |
|      90     |          43          |            19           | 0.0009192278508915602  |
|      90     |          44          |            18           | 0.0008917995339025112  |
|      90     |          45          |            21           | 0.0006802808225258028  |
|      90     |          46          |            24           | 0.0005858927165373479  |
|      90     |          47          |            17           | 0.0009924822337751965  |
|      90     |          48          |            22           | 0.0007831743445170791  |
|      90     |          49          |            21           | 0.0009536412678042352  |
|      90     |          50          |            20           | 0.0009793640121099068  |
|      90     |          51          |            23           | 0.0005545949826217741  |
|      90     |          52          |            26           | 0.0007720123827995584  |
|      90     |          53          |            23           | 0.0007799851204232169  |
|      90     |          54          |            24           | 0.0009686581006209949  |
|      90     |          55          |            27           | 0.0006121186237000101  |
|      90     |          56          |            24           |  0.000753303321479791  |
|      90     |          57          |            27           | 0.0006756311588900776  |
|      90     |          58          |            26           | 0.0005988093915349699  |
|      90     |          59          |            27           | 0.0006009064551785667  |
|      90     |          60          |            30           | 0.0007593568192672262  |
|      90     |          61          |            29           | 0.0006932434854054481  |
|      90     |          62          |            28           | 0.0009347375796630308  |
|      90     |          63          |            31           | 0.0005898975727781225  |
|      90     |          64          |            26           | 0.0007824942284807013  |
|      90     |          65          |            29           |  0.000650720975154423  |
|      90     |          66          |            26           | 0.0008723555916078651  |
|      90     |          67          |            29           | 0.0005807705789627332  |
|      90     |          68          |            32           | 0.0007615548377264414  |
|      90     |          69          |            27           | 0.0009897575540900316  |
|      90     |          70          |            28           | 0.0009022598536757576  |
|      90     |          71          |            33           | 0.0008269625088845323  |
|      90     |          72          |            32           | 0.0007178183625393408  |
|      90     |          73          |            29           |  0.000936873781351627  |
|      90     |          74          |            30           | 0.0009118791191366493  |
|      90     |          75          |            33           | 0.0008211363400014993  |
|      90     |          76          |            32           | 0.0006912243249843214  |
|      90     |          77          |            29           | 0.0009483442847613155  |
|      90     |          78          |            30           | 0.0009001010869818249  |
|      90     |          79          |            31           | 0.0008637285278344786  |
|      90     |          80          |            30           | 0.0009293702247233637  |
|      90     |          81          |            31           | 0.0009651979016726264  |
|      90     |          82          |            40           |  0.000502576871729235  |
|      90     |          83          |            35           | 0.0007334061909032019  |
|      90     |          84          |            38           | 0.0007615038170796784  |
|      90     |          85          |            37           | 0.0009769028971080007  |
|      90     |          86          |            42           | 0.0008787349784490084  |
|     100     |          33          |            17           | 0.0008102933324224751  |
|     100     |          34          |            16           | 0.0006722807427321092  |
|     100     |          35          |            19           | 0.0005523024701821685  |
|     100     |          36          |            18           | 0.0009154690338707971  |
|     100     |          37          |            17           | 0.0007719048190556882  |
|     100     |          38          |            20           | 0.0006428359200625275  |
|     100     |          39          |            21           | 0.0005441490561270898  |
|     100     |          40          |            18           | 0.0008644739207353466  |
|     100     |          41          |            21           | 0.0007286549426805469  |
|     100     |          42          |            22           | 0.0006234437193543968  |
|     100     |          43          |            19           | 0.0009501393620295132  |
|     100     |          44          |            22           | 0.0008095633018420853  |
|     100     |          45          |            19           |  0.000884052108962155  |
|     100     |          46          |            22           | 0.0006081511394827113  |
|     100     |          47          |            23           |  0.000893862424261066  |
|     100     |          48          |            22           | 0.0007758386226188463  |
|     100     |          49          |            23           | 0.0006768255488335054  |
|     100     |          50          |            26           | 0.0005971648494403348  |
|     100     |          51          |            23           | 0.0008767957658053216  |
|     100     |          52          |            26           | 0.0007622985548775552  |
|     100     |          53          |            27           | 0.0006853162631263177  |
|     100     |          54          |            24           |  0.000976027897288817  |
|     100     |          55          |            27           | 0.0008569626854980084  |
|     100     |          56          |            24           | 0.0008728014182471655  |
|     100     |          57          |            27           | 0.0006766911235958628  |
|     100     |          58          |            26           | 0.0009455467609209289  |
|     100     |          59          |            27           | 0.0008561975680856926  |
|     100     |          60          |            28           |  0.000755532635665801  |
|     100     |          61          |            31           | 0.0006911994201856397  |
|     100     |          62          |            28           | 0.0009378896254744751  |
|     100     |          63          |            29           | 0.0008393671587256235  |
|     100     |          64          |            32           | 0.0007687000481072792  |
|     100     |          65          |            31           | 0.0006915829278358876  |
|     100     |          66          |            30           | 0.0009303786049945362  |
|     100     |          67          |            27           | 0.0009224424333569986  |
|     100     |          68          |            32           | 0.0007604339244206282  |
|     100     |          69          |            35           | 0.0006816438770290423  |
|     100     |          70          |            32           | 0.0009073328974223138  |
|     100     |          71          |            33           | 0.0008195258413509487  |
|     100     |          72          |            36           |  0.000759585777989541  |
|     100     |          73          |            31           | 0.0009827762871382206  |
|     100     |          74          |            34           |  0.00090349287061392   |
|     100     |          75          |            37           | 0.0008324191836723283  |
|     100     |          76          |            36           | 0.0007674904056762522  |
|     100     |          77          |            35           | 0.0009818209556998747  |
|     100     |          78          |            34           | 0.0008853481704706734  |
|     100     |          79          |            37           | 0.0008271436280089806  |
|     100     |          80          |            38           |  0.000763537658819563  |
|     100     |          81          |            37           | 0.0009457196067747253  |
|     100     |          82          |            38           | 0.0008670572163671231  |
|     100     |          83          |            39           | 0.0008054758235486181  |
|     100     |          84          |            40           | 0.0007470605432301214  |
|     100     |          85          |            39           | 0.0009549570242508854  |
|     100     |          86          |            42           | 0.0008806920314705646  |
|     100     |          87          |            41           | 0.0008240642713502333  |
|     100     |          88          |            42           | 0.0007575191285232041  |
|     100     |          89          |            39           |  0.000935292219679279  |
|     100     |          90          |            42           | 0.0008822036579429482  |
|     100     |          91          |            43           | 0.0008314101682563302  |
|     100     |          92          |            42           | 0.0009932423473812402  |
|     100     |          93          |            43           | 0.0009087347715961425  |
|     100     |          94          |            44           | 0.0008683702018661976  |
|     100     |          95          |            45           | 0.0008229016906523834  |
|     100     |          96          |            44           | 0.0009878331372862592  |
|     110     |          36          |            18           | 0.0009403742091268832  |
|     110     |          37          |            17           | 0.0007936132499709453  |
|     110     |          38          |            20           | 0.0006613027621943518  |
|     110     |          39          |            21           | 0.00036810137169121515 |
|     110     |          40          |            18           | 0.0008881263033026013  |
|     110     |          41          |            21           | 0.0007493400585573684  |
|     110     |          42          |            20           | 0.00044735316060112024 |
|     110     |          43          |            19           | 0.0007024329210251479  |
|     110     |          44          |            22           | 0.0008320398450379352  |
|     110     |          45          |            21           | 0.0007211354992168323  |
|     110     |          46          |            24           | 0.0006248666352658416  |
|     110     |          47          |            23           | 0.0006807595983482628  |
|     110     |          48          |            22           | 0.0007952550060886937  |
|     110     |          49          |            25           | 0.0005229094479606913  |
|     110     |          50          |            24           |  0.000991554168035813  |
|     110     |          51          |            23           | 0.0008659353080080756  |
|     110     |          52          |            26           | 0.0007671739977587744  |
|     110     |          53          |            25           | 0.0006817892895128741  |
|     110     |          54          |            24           | 0.0009611342502138243  |
|     110     |          55          |            27           | 0.0008605792623455621  |
|     110     |          56          |            26           | 0.0007676356746138535  |
|     110     |          57          |            27           | 0.0006738766872103341  |
|     110     |          58          |            28           | 0.0009496327090831869  |
|     110     |          59          |            27           | 0.0008520577519918471  |
|     110     |          60          |            30           | 0.0007558690973118454  |
|     110     |          61          |            31           |  0.000686490599569628  |
|     110     |          62          |            28           | 0.0009402466690791589  |
|     110     |          63          |            31           | 0.0008323368252576568  |
|     110     |          64          |            30           | 0.0005694816732823432  |
|     110     |          65          |            31           | 0.0006853290680321478  |
|     110     |          66          |            32           | 0.0009160956747844284  |
|     110     |          67          |            29           | 0.0008839593856697081  |
|     110     |          68          |            32           | 0.0005636953613533044  |
|     110     |          69          |            35           | 0.0006874402214790964  |
|     110     |          70          |            32           | 0.0009108776078586012  |
|     110     |          71          |            31           | 0.0008534408668413179  |
|     110     |          72          |            36           | 0.0007555649724624025  |
|     110     |          73          |            33           | 0.0009771370903931265  |
|     110     |          74          |            36           | 0.0008955044994472805  |
|     110     |          75          |            31           | 0.0008269477614453527  |
|     110     |          76          |            36           |  0.000760129780593255  |
|     110     |          77          |            37           | 0.0009731969550483832  |
|     110     |          78          |            36           | 0.0008984815857922546  |
|     110     |          79          |            33           | 0.0009183543299583555  |
|     110     |          80          |            40           | 0.0007533191972296793  |
|     110     |          81          |            37           | 0.0009528441319340275  |
|     110     |          82          |            36           | 0.0007224952847928734  |
|     110     |          83          |            33           | 0.0008910125784011846  |
|     110     |          84          |            40           | 0.0004627037549854371  |
|     110     |          85          |            39           | 0.0005756706624292715  |
|     110     |          86          |            36           | 0.0007093415724019336  |
|     110     |          87          |            41           | 0.0008176362819479199  |
|     110     |          88          |            44           | 0.0004638279957429256  |
|     110     |          89          |            39           | 0.0005712640658750712  |
|     110     |          90          |            40           | 0.0006970643469030868  |
|     110     |          91          |            45           | 0.0008172126635104249  |
|     110     |          92          |            42           | 0.0009825293098027488  |
|     110     |          93          |            43           | 0.0005668404903652405  |
|     110     |          94          |            40           | 0.0006852377715446181  |
|     110     |          95          |            45           | 0.0008062848481591445  |
|     110     |          96          |            44           |  0.000983733976087947  |
|     110     |          97          |            45           | 0.0009269927994950133  |
|     110     |          98          |            42           | 0.0006736455363661187  |
|     110     |          99          |            43           |  0.00098201815222701   |
|     110     |         100          |            46           | 0.0009843800405543446  |
|     110     |         101          |            47           |  0.000934664795032708  |
|     110     |         102          |            44           | 0.0008402714412941992  |
|     110     |         103          |            49           | 0.0007970236359822469  |
|     110     |         104          |            48           |  0.000965011362509427  |
|     110     |         105          |            49           | 0.0009204278033573265  |
|     110     |         106          |            46           |  0.000809125741163319  |
|     120     |          40          |            18           | 0.0009082955060455006  |
|     120     |          41          |            21           | 0.0007667483457470745  |
|     120     |          42          |            20           | 0.0006589317576029749  |
|     120     |          43          |            19           |  0.000997889233953067  |
|     120     |          44          |            22           |  0.000851320332442923  |
|     120     |          45          |            21           | 0.0005362230058969797  |
|     120     |          46          |            20           | 0.0008065129237595781  |
|     120     |          47          |            23           | 0.0009305578012976934  |
|     120     |          48          |            22           | 0.0006112333012128837  |
|     120     |          49          |            25           | 0.0007111600056546735  |
|     120     |          50          |            22           | 0.0007756195042495501  |
|     120     |          51          |            23           | 0.0008853292881437283  |
|     120     |          52          |            26           | 0.0006031412356027818  |
|     120     |          53          |            25           | 0.0006904341266067218  |
|     120     |          54          |            24           | 0.0007524132095701117  |
|     120     |          55          |            25           | 0.0008597773715728063  |
|     120     |          56          |            26           | 0.0005965494043702058  |
|     120     |          57          |            27           | 0.0006737775843796701  |
|     120     |          58          |            28           | 0.0009532671588224073  |
|     120     |          59          |            27           | 0.0008466986724996461  |
|     120     |          60          |            28           | 0.0007569572361840748  |
|     120     |          61          |            29           | 0.0006858781867702113  |
|     120     |          62          |            28           | 0.0009318373274009584  |
|     120     |          63          |            29           | 0.0008384495694067073  |
|     120     |          64          |            30           |  0.000759624918502011  |
|     120     |          65          |            31           | 0.0005291823712616078  |
|     120     |          66          |            28           | 0.0009034872616929673  |
|     120     |          67          |            31           | 0.0006336785965326691  |
|     120     |          68          |            32           |  0.00075321914430998   |
|     120     |          69          |            31           | 0.0009876263006850516  |
|     120     |          70          |            28           | 0.0009589438027671621  |
|     120     |          71          |            33           | 0.0006244599360155506  |
|     120     |          72          |            34           | 0.0007564446613443632  |
|     120     |          73          |            33           | 0.0009833776748217615  |
|     120     |          74          |            32           | 0.0009223430981995656  |
|     120     |          75          |            35           | 0.0006157149648646082  |
|     120     |          76          |            34           | 0.0007768525135689874  |
|     120     |          77          |            35           | 0.0009646522740232866  |
|     120     |          78          |            32           | 0.0008921687170973108  |
|     120     |          79          |            37           | 0.0006077992739486823  |
|     120     |          80          |            36           |  0.000758037603237463  |
|     120     |          81          |            37           | 0.0009614045072653399  |
|     120     |          82          |            34           | 0.0009851786183851033  |
|     120     |          83          |            39           | 0.0006005647681753268  |
|     120     |          84          |            38           | 0.0007501133047083663  |
|     120     |          85          |            37           | 0.0009371400563006338  |
|     120     |          86          |            40           | 0.0005481894817183641  |
|     120     |          87          |            41           | 0.0005997748687771309  |
|     120     |          88          |            38           | 0.0007491402681535086  |
|     120     |          89          |            35           | 0.0009962069111887906  |
|     120     |          90          |            42           |  0.000545503477114774  |
|     120     |          91          |            39           | 0.0006651103128874902  |
|     120     |          92          |            40           | 0.0008043484541353507  |
|     120     |          93          |            37           |  0.000966349748955507  |
|     120     |          94          |            42           | 0.0005429152720822089  |
|     120     |          95          |            43           | 0.0006564245338235922  |
|     120     |          96          |            42           |  0.000787911519262087  |
|     120     |          97          |            39           | 0.0009393673002914549  |
|     120     |          98          |            38           | 0.0009991637238370432  |
|     120     |          99          |            43           | 0.0006487068610850286  |
|     120     |         100          |            44           | 0.0007728804932594577  |
|     120     |         101          |            41           | 0.0008194110416853417  |
|     120     |         102          |            46           | 0.0008608618879346885  |
|     120     |         103          |            47           | 0.0006413326617768847  |
|     120     |         104          |            46           |  0.000758202128415271  |
|     120     |         105          |            43           | 0.0009011437753714546  |
|     120     |         106          |            50           | 0.0008594221726616891  |
|     120     |         107          |            47           | 0.0006336170528942822  |
|     120     |         108          |            44           |  0.000934114711142825  |
|     120     |         109          |            49           | 0.0008850472485601724  |
|     120     |         110          |            50           | 0.0008495418402860166  |
|     120     |         111          |            51           | 0.0005025623902918178  |
|     120     |         112          |            46           |  0.000857729622682879  |
|     120     |         113          |            49           | 0.0008873220586410602  |
|     120     |         114          |            54           | 0.0008470782398669607  |
|     120     |         115          |            55           | 0.0005010254019702579  |
|     120     |         116          |            50           | 0.0009457605887705778  |
|     130     |          43          |            21           | 0.0005786967148453392  |
|     130     |          44          |            22           | 0.0008678447405031167  |
|     130     |          45          |            21           |  0.000752832766056033  |
|     130     |          46          |            24           | 0.0006528400848212559  |
|     130     |          47          |            23           | 0.0007107345721531835  |
|     130     |          48          |            22           | 0.0008294679733973423  |
|     130     |          49          |            23           | 0.0007267983889014465  |
|     130     |          50          |            26           | 0.0004826504524391012  |
|     130     |          51          |            23           | 0.0006970526366035096  |
|     130     |          52          |            22           | 0.0009836155443739905  |
|     130     |          53          |            25           | 0.0007041911818964769  |
|     130     |          54          |            24           | 0.0009713546334024631  |
|     130     |          55          |            25           | 0.0006828400713396118  |
|     130     |          56          |            26           | 0.0007675836356201907  |
|     130     |          57          |            25           | 0.0008342258868711469  |
|     130     |          58          |            26           | 0.0009438157361549848  |
|     130     |          59          |            27           | 0.0006691155426699277  |
|     130     |          60          |            28           | 0.0007569116177054969  |
|     130     |          61          |            27           | 0.0008065494361094647  |
|     130     |          62          |            28           | 0.0009246442550707723  |
|     130     |          63          |            29           |  0.000657341761250381  |
|     130     |          64          |            30           | 0.0007579953197024425  |
|     130     |          65          |            31           | 0.0006781791004336069  |
|     130     |          66          |            26           | 0.0009222037390961904  |
|     130     |          67          |            31           | 0.0008316626478339362  |
|     130     |          68          |            28           | 0.0009699730820132563  |
|     130     |          69          |            29           | 0.0009958863168655352  |
|     130     |          70          |            30           | 0.0008048610700420247  |
|     130     |          71          |            33           | 0.0008236940679907934  |
|     130     |          72          |            30           |  0.000674028651220536  |
|     130     |          73          |            31           | 0.0009367087179696157  |
|     130     |          74          |            32           |  0.000786616214569269  |
|     130     |          75          |            31           | 0.0007882423453172624  |
|     130     |          76          |            34           | 0.0006644823396414756  |
|     130     |          77          |            31           | 0.0009883857553007122  |
|     130     |          78          |            36           | 0.0006720065672388559  |
|     130     |          79          |            35           |  0.000773610549960474  |
|     130     |          80          |            36           | 0.0006558501919584903  |
|     130     |          81          |            35           | 0.0009539424539261668  |
|     130     |          82          |            38           | 0.0006613256057869804  |
|     130     |          83          |            35           | 0.0008160587372668185  |
|     130     |          84          |            36           | 0.0009689056992259748  |
|     130     |          85          |            35           | 0.0009330010398812261  |
|     130     |          86          |            38           | 0.0006517186089636737  |
|     130     |          87          |            39           | 0.0008048714172512739  |
|     130     |          88          |            36           | 0.0009941084120776433  |
|     130     |          89          |            37           | 0.0008891164499413295  |
|     130     |          90          |            42           | 0.0006429374792536954  |
|     130     |          91          |            39           |  0.000797605847166899  |
|     130     |          92          |            38           |  0.000980795879266333  |
|     130     |          93          |            41           | 0.0006929481181760788  |
|     130     |          94          |            40           | 0.0007157231843189366  |
|     130     |          95          |            41           | 0.0008584162263426745  |
