sinus results
+-------------+----------------------+-------------------------+------------------------+
| Num samples | Initial num of knots | Best num interior knots |       Tolerance        |
|      50     |          30          |            8            | 0.00038280190115647095 |
|      50     |          31          |            10           | 0.00024167490175408535 |
|      50     |          32          |            8            | 0.0009157194894133802  |
|      50     |          33          |            10           | 0.0004369728609454615  |
|      50     |          34          |            10           | 0.0002929124217277146  |
|      50     |          35          |            8            | 0.0009794700374421428  |
|      50     |          36          |            10           | 0.00021649525338685027 |
|      50     |          37          |            10           | 0.0007939518120496647  |
|      50     |          38          |            12           | 0.0003663138856048187  |
|      50     |          39          |            14           | 0.00017029564632220495 |
|      50     |          40          |            10           | 0.0006432042603015109  |
|      50     |          41          |            12           | 0.00042642889694544106 |
|      50     |          42          |            12           | 0.0008496676497509181  |
|      50     |          43          |            10           | 0.0006776940218495842  |
|      50     |          44          |            10           | 0.0008683233864301698  |
|      50     |          45          |            12           |  0.00082561488896149   |
|      50     |          46          |            10           | 0.0006613607216603423  |
|      60     |          20          |            10           | 0.0005221246851042638  |
|      60     |          21          |            10           | 0.0009276250912368944  |
|      60     |          22          |            10           | 0.00030607636052870646 |
|      60     |          23          |            10           | 0.0005735226922097825  |
|      60     |          24          |            12           |  0.00027385624655063   |
|      60     |          25          |            14           | 0.0003801424182378055  |
|      60     |          26          |            12           | 0.0006204754960150716  |
|      60     |          27          |            12           | 0.0009067366255611775  |
|      60     |          28          |            14           | 0.00041484622745602273 |
|      60     |          29          |            12           | 0.0007867426698503488  |
|      60     |          30          |            12           | 0.0008863506387482012  |
|      60     |          31          |            14           | 0.00043663578326558206 |
|      60     |          32          |            12           | 0.0008171405540806642  |
|      60     |          33          |            14           | 0.0008421749941293077  |
|      60     |          34          |            14           | 0.0005028026815905307  |
|      60     |          35          |            14           | 0.0006278009884254088  |
|      60     |          36          |            14           | 0.0008225415088372046  |
|      60     |          37          |            16           | 0.0005436538697541904  |
|      60     |          38          |            14           | 0.0006518019321009039  |
|      60     |          39          |            14           | 0.0008165257943826276  |
|      60     |          40          |            18           |   0.0004875995755661   |
|      60     |          41          |            16           |  0.000634670178938701  |
|      60     |          42          |            14           | 0.0008193855654647919  |
|      60     |          43          |            18           | 0.0004970669606160216  |
|      60     |          44          |            16           | 0.0006323235373106861  |
|      60     |          45          |            18           | 0.0008245418362460288  |
|      60     |          46          |            20           | 0.00032374877799867807 |
|      60     |          47          |            16           | 0.0007013625736179696  |
|      60     |          48          |            16           | 0.0008195422422109244  |
|      60     |          49          |            18           | 0.0005394963369957928  |
|      60     |          50          |            18           | 0.0006706200312147637  |
|      60     |          51          |            20           |  0.000534561345134632  |
|      60     |          52          |            20           | 0.0005661676399117965  |
|      60     |          53          |            20           | 0.0006620865760099681  |
|      60     |          54          |            20           | 0.0005412494372672993  |
|      60     |          55          |            20           | 0.0005907714475704706  |
|      60     |          56          |            18           | 0.0007140899023749814  |
|      70     |          23          |            10           |  0.000613881772085059  |
|      70     |          24          |            10           | 0.0009034752856407202  |
|      70     |          25          |            12           | 0.0004066871524840397  |
|      70     |          26          |            12           | 0.0006204305902511864  |
|      70     |          27          |            12           | 0.0008995515921794706  |
|      70     |          28          |            14           | 0.0004158020984602606  |
|      70     |          29          |            12           | 0.0006391033295832793  |
|      70     |          30          |            12           | 0.0008875450443051047  |
|      70     |          31          |            16           | 0.0004455038504492803  |
|      70     |          32          |            16           | 0.0006320682071246919  |
|      70     |          33          |            12           | 0.0008690574833428721  |
|      70     |          34          |            14           | 0.0005042482856911109  |
|      70     |          35          |            16           | 0.0006346183105695458  |
|      70     |          36          |            14           | 0.0008230868068261898  |
|      70     |          37          |            14           | 0.0006736483313327718  |
|      70     |          38          |            16           | 0.00029294837080517944 |
|      70     |          39          |            16           | 0.0008099221384134658  |
|      70     |          40          |            20           | 0.00048734527191229837 |
|      70     |          41          |            18           | 0.0006302658112944393  |
|      70     |          42          |            12           | 0.0002231634317020953  |
|      70     |          43          |            18           | 0.0003122535342635624  |
|      70     |          44          |            12           | 0.0009662200537535748  |
|      70     |          45          |            8            | 0.0006627196591323381  |
|      70     |          46          |            14           | 0.0007045329927364505  |
|      70     |          47          |            10           | 0.0009034752856407202  |
|      70     |          48          |            12           | 0.0009665207315418589  |
|      70     |          49          |            22           | 0.0005376528394603897  |
|      70     |          50          |            12           | 0.0009669916506213072  |
|      70     |          51          |            20           | 0.0008404103698711474  |
|      70     |          52          |            16           | 0.0006386771020494564  |
|      70     |          53          |            22           | 0.0006909619957361501  |
|      70     |          54          |            8            | 0.0007751485061171263  |
|      70     |          55          |            26           | 0.0005787850219585167  |
|      70     |          56          |            8            | 0.0007208618489679131  |
|      70     |          57          |            22           | 0.0008363087189793283  |
|      70     |          58          |            24           | 0.0005962834732081701  |
|      70     |          59          |            6            | 0.0009624059331443105  |
|      70     |          60          |            24           |  0.000855547145836022  |
|      70     |          61          |            28           | 0.0006115423586368074  |
|      70     |          62          |            6            | 0.0008029885767134592  |
|      70     |          63          |            28           | 0.0008724372918780254  |
|      70     |          64          |            10           | 0.0007949097324589927  |
|      70     |          65          |            18           | 0.0005166745545176488  |
|      70     |          66          |            24           | 0.0008885259959713343  |
|      80     |          26          |            12           | 0.0006202727328371571  |
|      80     |          27          |            14           | 0.0008958181465343884  |
|      80     |          28          |            14           | 9.436414047025998e-05  |
|      80     |          29          |            8            | 0.0008587513684704118  |
|      80     |          30          |            10           | 0.00038559339212662636 |
|      80     |          31          |            8            | 0.0006316312852410744  |
|      80     |          32          |            8            |  0.000903951024465055  |
|      80     |          33          |            14           | 0.0008532008002055669  |
|      80     |          34          |            12           | 0.0002874100968098684  |
|      80     |          35          |            8            | 0.0008998868801067816  |
|      80     |          36          |            10           | 0.0009133287265835621  |
|      80     |          37          |            20           | 0.00047764636388203385 |
|      80     |          38          |            10           | 0.0009950766250447218  |
|      80     |          39          |            18           |  0.000545675892946194  |
|      80     |          40          |            22           | 0.0004871682033521507  |
|      80     |          41          |            22           | 0.0006314678080515668  |
|      80     |          42          |            16           | 0.0007009754588768149  |
|      80     |          43          |            10           | 0.0008168302593357657  |
|      80     |          44          |            18           | 0.00017443559482976934 |
|      80     |          45          |            10           | 0.0009346231415766626  |
|      80     |          46          |            10           | 0.0007849849750640736  |
|      80     |          47          |            12           | 0.0004386392603965561  |
|      80     |          48          |            12           | 0.0008835616513064304  |
|      80     |          49          |            12           | 0.0008431346337290924  |
|      80     |          50          |            12           | 0.0004641621269657614  |
|      80     |          51          |            14           | 0.00033524665411399646 |
|      80     |          52          |            12           | 0.0006983854662414579  |
|      80     |          53          |            14           | 0.0004944110424127679  |
|      80     |          54          |            14           | 0.00032892623579028335 |
|      80     |          55          |            12           | 0.0007569357162924284  |
|      80     |          56          |            16           | 0.0003118350828261729  |
|      80     |          57          |            14           | 0.0005309063321513435  |
|      80     |          58          |            16           | 0.0004874839413846477  |
|      80     |          59          |            12           | 0.0008352301368863113  |
|      80     |          60          |            12           | 0.0009484468762537279  |
|      80     |          61          |            16           | 0.0005333818296793247  |
|      80     |          62          |            14           | 0.0007719709681588416  |
|      80     |          63          |            12           | 0.0009456977895428986  |
|      80     |          64          |            14           | 0.0004954336705260687  |
|      80     |          65          |            14           | 0.0007238213264452176  |
|      80     |          66          |            14           | 0.0007846119059695678  |
|      80     |          67          |            18           | 0.0003399867419441316  |
|      80     |          68          |            16           | 0.0007178525138087366  |
|      80     |          69          |            16           | 0.0007632326434424686  |
|      80     |          70          |            16           |  0.000510878218501621  |
|      80     |          71          |            14           | 0.0007204889177480078  |
|      80     |          72          |            14           | 0.0008434077378103311  |
|      80     |          73          |            36           | 0.0001197511059579659  |
|      80     |          74          |            16           | 0.0007700424305442377  |
|      80     |          75          |            18           | 0.0009835696290911855  |
|      80     |          76          |            30           | 0.0006898287629658606  |
|      90     |          30          |            12           | 0.00028195254103469125 |
|      90     |          31          |            16           | 0.00044427245272316007 |
|      90     |          32          |            16           | 0.0006309574341321067  |
|      90     |          33          |            12           | 0.0008729839229106862  |
|      90     |          34          |            12           | 0.0006701954024516987  |
|      90     |          35          |            12           |  0.000668403331001266  |
|      90     |          36          |            14           | 0.0004808124539308345  |
|      90     |          37          |            16           | 0.00048061108937447194 |
|      90     |          38          |            12           | 0.0007368251479540344  |
|      90     |          39          |            16           | 0.0004885372025719148  |
|      90     |          40          |            16           | 0.0004911829389707689  |
|      90     |          41          |            12           | 0.0008835584012950576  |
|      90     |          42          |            14           | 0.0008099299772655888  |
|      90     |          43          |            16           | 0.0006288174447833805  |
|      90     |          44          |            18           | 0.00030331495810809184 |
|      90     |          45          |            16           | 0.0008280781239428103  |
|      90     |          46          |            20           | 0.0005180837570634145  |
|      90     |          47          |            16           | 0.0007168249002414405  |
|      90     |          48          |            16           | 0.0008563984485685516  |
|      90     |          49          |            20           | 0.0003356946621290158  |
|      90     |          50          |            16           | 0.0006666330248115138  |
|      90     |          51          |            14           | 0.0009557663225093771  |
|      90     |          52          |            16           | 0.0009984241135685412  |
|      90     |          53          |            20           | 0.0006917515909738992  |
|      90     |          54          |            14           | 0.0009643918590872547  |
|      90     |          55          |            18           | 0.0005822587121127043  |
|      90     |          56          |            16           | 0.0006873029892795479  |
|      90     |          57          |            16           | 0.0008381755633953825  |
|      90     |          58          |            16           | 0.0009730859358331179  |
|      90     |          59          |            20           | 0.0007106863649141149  |
|      90     |          60          |            22           | 0.0008729134477558631  |
|      90     |          61          |            24           | 0.0006172380584812398  |
|      90     |          62          |            20           | 0.0007337028817947511  |
|      90     |          63          |            20           | 0.0008731070547002284  |
|      90     |          64          |            22           | 0.0006331091590668914  |
|      90     |          65          |            22           | 0.0007240873864877706  |
|      90     |          66          |            20           | 0.0008667622581121082  |
|      90     |          67          |            22           | 0.0006477358883008044  |
|      90     |          68          |            24           | 0.0004967913285681691  |
|      90     |          69          |            20           | 0.0008296843274997467  |
|      90     |          70          |            24           | 0.0006620966791462957  |
|      90     |          71          |            26           | 0.0005115511347129065  |
|      90     |          72          |            20           | 0.0008508332916876693  |
|      90     |          73          |            24           | 0.0006351034897709162  |
|      90     |          74          |            28           | 0.0005257301264822711  |
|      90     |          75          |            22           | 0.0008737969893988229  |
|      90     |          76          |            24           | 0.0006451268396330256  |
|      90     |          77          |            28           | 0.0005398440895729717  |
|      90     |          78          |            24           |  0.000905993265591154  |
|      90     |          79          |            28           | 0.0006540415565439162  |
|      90     |          80          |            30           | 0.0003937176884548643  |
|      90     |          81          |            24           | 0.0009131308929414272  |
|      90     |          82          |            24           | 0.0006351553468766369  |
|      90     |          83          |            26           | 0.0008121109309667807  |
|      90     |          84          |            26           | 0.0009143579157224746  |
|      90     |          85          |            24           |  0.000907907291609944  |
|      90     |          86          |            32           | 0.0008201424587189754  |
|     100     |          33          |            14           | 0.0008485874147813321  |
|     100     |          34          |            16           | 0.00046422193567663417 |
|     100     |          35          |            16           |  0.000634675776607474  |
|     100     |          36          |            14           | 0.0008271269441122442  |
|     100     |          37          |            16           | 0.00038652075561309895 |
|     100     |          38          |            12           | 0.0007059757055842984  |
|     100     |          39          |            14           | 0.0006012191011746332  |
|     100     |          40          |            14           | 0.0006340575757750599  |
|     100     |          41          |            18           | 0.0006309237401015411  |
|     100     |          42          |            18           |  0.000817689698072388  |
|     100     |          43          |            18           | 0.0004960898654094992  |
|     100     |          44          |            14           | 0.0008116849623180933  |
|     100     |          45          |            20           | 0.0008181083591004557  |
|     100     |          46          |            20           |  0.000517487286823215  |
|     100     |          47          |            14           |  0.000802309934514911  |
|     100     |          48          |            18           | 0.0008395269761863888  |
|     100     |          49          |            22           | 0.0005406236648388685  |
|     100     |          50          |            20           | 0.0006846273632660216  |
|     100     |          51          |            20           |  0.000848037039840932  |
|     100     |          52          |            22           | 0.0005613514280747856  |
|     100     |          53          |            20           | 0.0006994001592716126  |
|     100     |          54          |            10           | 0.0009425970234553636  |
|     100     |          55          |            22           | 0.0003192535877382782  |
|     100     |          56          |            22           |  0.000709821944681388  |
|     100     |          57          |            22           | 0.0008562985331244111  |
|     100     |          58          |            14           |  0.000978944694535884  |
|     100     |          59          |            20           | 0.0005869162853943002  |
|     100     |          60          |            18           | 0.0009191678304165674  |
|     100     |          61          |            28           | 0.0006139862407976704  |
|     100     |          62          |            24           | 0.0007334498354050201  |
|     100     |          63          |            18           | 0.0009225530046822472  |
|     100     |          64          |            14           |  0.000858223458930776  |
|     100     |          65          |            26           | 0.0007497824721410806  |
|     100     |          66          |            20           | 0.0007337350958977978  |
|     100     |          67          |            14           | 0.0007290445482052155  |
|     100     |          68          |            18           | 0.0008996977140018253  |
|     100     |          69          |            14           | 0.0009890045854514806  |
|     100     |          70          |            18           | 0.0007704181298759202  |
|     100     |          71          |            28           | 0.0007768988419106782  |
|     100     |          72          |            18           | 0.0009840601525483716  |
|     100     |          73          |            28           | 0.0002891555668919077  |
|     100     |          74          |            30           | 0.0007883841122748869  |
|     100     |          75          |            18           | 0.0009680755338257185  |
|     100     |          76          |            32           | 0.0006805833148775253  |
|     100     |          77          |            16           | 0.0007729893432616832  |
|     100     |          78          |            20           | 0.0009619839744693381  |
|     100     |          79          |            8            | 0.0007523446241483045  |
|     100     |          80          |            32           | 0.0008080604905342792  |
|     100     |          81          |            28           | 0.0009134647814845742  |
|     100     |          82          |            10           | 0.0007617485688118375  |
|     100     |          83          |            26           | 0.0003330790044873133  |
|     100     |          84          |            32           | 0.0009208108356106859  |
|     100     |          85          |            18           | 0.00048725450540654247 |
|     100     |          86          |            30           | 0.0003983971729486502  |
|     100     |          87          |            10           | 0.0009699900578094001  |
|     100     |          88          |            26           | 0.0003309113886547088  |
|     100     |          89          |            36           | 0.0008310998175654616  |
|     100     |          90          |            14           | 0.0009756270642878873  |
|     100     |          91          |            34           | 0.0003017602340562586  |
|     100     |          92          |            34           | 0.0008365104787092514  |
|     100     |          93          |            10           | 0.0009093180138965338  |
|     100     |          94          |            36           | 0.0007371052254344646  |
|     100     |          95          |            36           | 0.0008403191238839369  |
|     100     |          96          |            9            | 0.0007996645054441087  |
|     110     |          36          |            14           | 0.0003982555361843332  |
|     110     |          37          |            14           | 0.0008275843994364516  |
|     110     |          38          |            16           | 0.0006350137466388794  |
|     110     |          39          |            12           | 0.0008095879590311883  |
|     110     |          40          |            18           | 0.0004870219956097932  |
|     110     |          41          |            20           | 0.0006314881891859025  |
|     110     |          42          |            18           | 0.00022163026972021882 |
|     110     |          43          |            18           | 0.00029065913066983473 |
|     110     |          44          |            14           | 0.0006206121490250983  |
|     110     |          45          |            10           | 0.0005777313883617019  |
|     110     |          46          |            22           | 0.00013959469083990594 |
|     110     |          47          |            16           | 0.0004536189166552962  |
|     110     |          48          |            8            | 0.0007797200832724144  |
|     110     |          49          |            10           | 0.0007356577505648655  |
|     110     |          50          |            24           | 0.00023722570167938883 |
|     110     |          51          |            18           | 0.0003415165409386134  |
|     110     |          52          |            10           | 0.0007491700746348843  |
|     110     |          53          |            16           |  0.000700972768446606  |
|     110     |          54          |            26           | 0.0008566548643876848  |
|     110     |          55          |            20           | 0.0008838027361508295  |
|     110     |          56          |            20           | 0.0008039323521458996  |
|     110     |          57          |            26           |  0.00085827736297861   |
|     110     |          58          |            30           | 0.0005995496521052912  |
|     110     |          59          |            12           | 0.0008792157254718935  |
|     110     |          60          |            18           | 0.0004520820746615195  |
|     110     |          61          |            12           | 0.0009698878862384186  |
|     110     |          62          |            12           |  0.00061540919589771   |
|     110     |          63          |            14           | 0.0006936749732537884  |
|     110     |          64          |            14           | 0.0009940804920596236  |
|     110     |          65          |            12           | 0.0009620843979546434  |
|     110     |          66          |            10           | 0.0007851099205904433  |
|     110     |          67          |            14           |  0.000974490706043496  |
|     110     |          68          |            12           | 0.0009702298058110737  |
|     110     |          69          |            12           |  0.000759758837430291  |
|     110     |          70          |            16           | 0.0005068788029689575  |
|     110     |          71          |            12           |  0.000978748981444122  |
|     110     |          72          |            14           | 0.0006726168889565898  |
|     110     |          73          |            14           | 0.0004860106983254342  |
|     110     |          74          |            14           | 0.0008164945475598318  |
|     110     |          75          |            16           | 0.0006350137466388794  |
|     110     |          76          |            26           | 0.0003520274871150475  |
|     110     |          77          |            14           | 0.0008133955425903006  |
|     110     |          78          |            18           | 0.0004901405188342256  |
|     110     |          79          |            14           | 0.0006361395902632072  |
|     110     |          80          |            18           | 0.0006322754844284573  |
|     110     |          81          |            18           | 0.0004899004738292412  |
|     110     |          82          |            16           | 0.0006696010229816363  |
|     110     |          83          |            16           | 0.0007012425641385045  |
|     110     |          84          |            16           | 0.0005499851261262512  |
|     110     |          85          |            14           | 0.0006493555575883825  |
|     110     |          86          |            16           | 0.0006243656415020338  |
|     110     |          87          |            18           | 0.0005314726101066647  |
|     110     |          88          |            18           | 0.0006496316890228782  |
|     110     |          89          |            18           | 0.0006162725738458885  |
|     110     |          90          |            28           | 0.0003795097399734715  |
|     110     |          91          |            18           |  0.000667331024961415  |
|     110     |          92          |            14           |  0.00070523256377375   |
|     110     |          93          |            16           | 0.0008870233146044404  |
|     110     |          94          |            18           | 0.0006497504069455928  |
|     110     |          95          |            20           | 0.0006773989354232901  |
|     110     |          96          |            20           | 0.0009434027919437149  |
|     110     |          97          |            18           | 0.0006816319921905123  |
|     110     |          98          |            20           | 0.0005458074757194176  |
|     110     |          99          |            18           | 0.0009476645828127017  |
|     110     |         100          |            18           | 0.0007086673767764395  |
|     110     |         101          |            32           | 0.00046206140464788437 |
|     110     |         102          |            22           | 0.0009519985988034607  |
|     110     |         103          |            18           | 0.0008053996800470031  |
|     110     |         104          |            30           |  0.000497848057618766  |
|     110     |         105          |            22           | 0.0006904742600130076  |
|     110     |         106          |            12           | 0.0007471584627171124  |
|     120     |          40          |            18           | 0.0004873695968400371  |
|     120     |          41          |            16           | 0.0006342032013878507  |
|     120     |          42          |            12           | 0.0008540249399697775  |
|     120     |          43          |            16           | 0.0005178068478250974  |
|     120     |          44          |            14           | 0.0007071116897157115  |
|     120     |          45          |            14           | 0.0008278871218541095  |
|     120     |          46          |            16           | 0.0005758866195558765  |
|     120     |          47          |            18           | 0.0006620073275478422  |
|     120     |          48          |            18           | 0.0009793240098124878  |
|     120     |          49          |            22           | 0.0005412131254399766  |
|     120     |          50          |            18           | 0.0006709641514289766  |
|     120     |          51          |            14           | 0.0009828338004074233  |
|     120     |          52          |            18           |  0.000991381421883153  |
|     120     |          53          |            18           | 0.0008134244764363974  |
|     120     |          54          |            16           | 0.0008255680705769874  |
|     120     |          55          |            18           | 0.0005811460656893752  |
|     120     |          56          |            18           | 0.0007804884241401355  |
|     120     |          57          |            20           | 0.0008446050328575483  |
|     120     |          58          |            20           | 0.0005988897239961322  |
|     120     |          59          |            26           | 0.0003394847294354575  |
|     120     |          60          |            22           | 0.0008696240890392337  |
|     120     |          61          |            24           | 0.0006149662186242244  |
|     120     |          62          |            24           | 0.0003839755948615853  |
|     120     |          63          |            20           | 0.0008700055938528628  |
|     120     |          64          |            24           | 0.0006312513273049047  |
|     120     |          65          |            22           | 0.0005673146201969903  |
|     120     |          66          |            20           |  0.000878570402265022  |
|     120     |          67          |            18           | 0.0009789632732405407  |
|     120     |          68          |            20           | 0.0008002048159299058  |
|     120     |          69          |            20           | 0.0008695930280102626  |
|     120     |          70          |            22           | 0.0006261236047703234  |
|     120     |          71          |            18           | 0.0008045479156337798  |
|     120     |          72          |            26           | 0.0009025101558187698  |
|     120     |          73          |            24           | 0.0006370078741562146  |
|     120     |          74          |            24           |   0.0007826640457681   |
|     120     |          75          |            22           | 0.0008623709913807565  |
|     120     |          76          |            22           | 0.0006401306786258942  |
|     120     |          77          |            22           | 0.0007722087075434647  |
|     120     |          78          |            20           |  0.000844050596591317  |
|     120     |          79          |            24           | 0.0006955752931738779  |
|     120     |          80          |            26           | 0.0008048199662463729  |
|     120     |          81          |            30           | 0.0009017104407208487  |
|     120     |          82          |            24           | 0.0007020738889583766  |
|     120     |          83          |            26           | 0.0008138732920315306  |
|     120     |          84          |            24           | 0.0009096251358121643  |
|     120     |          85          |            28           | 0.0005004057092736769  |
|     120     |          86          |            26           | 0.0008205948190829204  |
|     120     |          87          |            26           | 0.0009060677515256854  |
|     120     |          88          |            24           | 0.0009839874340142885  |
|     120     |          89          |            26           | 0.0008296652927385351  |
|     120     |          90          |            22           | 0.0009032822596403145  |
|     120     |          91          |            24           | 0.0009814978028310772  |
|     120     |          92          |            26           | 0.0007950084988024297  |
|     120     |          93          |            30           | 0.0006804653390569682  |
|     120     |          94          |            32           | 0.0005369881302820234  |
|     120     |          95          |            28           | 0.0008008370042864588  |
|     120     |          96          |            28           | 0.0006891790814526066  |
|     120     |          97          |            32           | 0.0005458743184473258  |
|     120     |          98          |            28           |  0.000803977600204453  |
|     120     |          99          |            32           | 0.0006952942881870428  |
|     120     |         100          |            32           | 0.0007594355688386178  |
|     120     |         101          |            30           | 0.0008062407267978022  |
|     120     |         102          |            30           | 0.0007013245966649428  |
|     120     |         103          |            32           | 0.0007635946336254085  |
|     120     |         104          |            32           |  0.000855661313742484  |
|     120     |         105          |            32           | 0.0007278013496142544  |
|     120     |         106          |            34           | 0.0007693552814688198  |
|     120     |         107          |            30           | 0.0008512498405538471  |
|     120     |         108          |            30           | 0.0007325757712598469  |
|     120     |         109          |            32           | 0.0007785337924492985  |
|     120     |         110          |            32           | 0.0008694948391142487  |
|     120     |         111          |            36           | 0.0007366188913575655  |
|     120     |         112          |            36           | 0.0007882806955368249  |
|     120     |         113          |            36           | 0.0008697336885232776  |
|     120     |         114          |            32           | 0.0006130941805250201  |
|     120     |         115          |            32           | 0.0007972503129495268  |
|     120     |         116          |            30           | 0.0008695917101594342  |
|     130     |          43          |            20           | 0.0004970660461817156  |
|     130     |          44          |            18           | 0.0006476159094773726  |
|     130     |          45          |            16           | 0.0008274446819382941  |
|     130     |          46          |            20           | 0.0005178301609903846  |
|     130     |          47          |            18           | 0.0006639646279572586  |
|     130     |          48          |            18           | 0.0008373904295576606  |
|     130     |          49          |            20           | 0.0005406370203174804  |
|     130     |          50          |            20           | 0.0006785073693124088  |
|     130     |          51          |            18           |  0.000530067460261808  |
|     130     |          52          |            22           | 0.0005613451933916824  |
|     130     |          53          |            20           |  0.000698434179848717  |
|     130     |          54          |            22           | 0.0008507892174024478  |
|     130     |          55          |            24           | 0.0005803105338060277  |
|     130     |          56          |            22           | 0.0007153522689935521  |
|     130     |          57          |            20           | 0.0008633727137953295  |
|     130     |          58          |            24           | 0.0005977299386797919  |
|     130     |          59          |            24           | 0.0007287620099314385  |
|     130     |          60          |            22           | 0.0008743149254195615  |
|     130     |          61          |            28           | 0.0006137199270402904  |
|     130     |          62          |            26           | 0.0007396290636485503  |
|     130     |          63          |            22           | 0.0008786129450477631  |
|     130     |          64          |            18           | 0.0009412025023420074  |
|     130     |          65          |            26           | 0.0007481520482702786  |
|     130     |          66          |            24           | 0.0008774547500887131  |
|     130     |          67          |            20           | 0.0007433255415646883  |
|     130     |          68          |            26           | 0.0007562644832335153  |
|     130     |          69          |            26           | 0.0008890518113433554  |
|     130     |          70          |            30           | 0.0006547665183653795  |
|     130     |          71          |            28           |  0.000770755710151394  |
|     130     |          72          |            28           | 0.0008989504747731747  |
|     130     |          73          |            28           | 0.0006665875641151953  |
|     130     |          74          |            28           | 0.0007837953331882863  |
|     130     |          75          |            26           | 0.0009059314577951616  |
|     130     |          76          |            30           | 0.0006776674337375388  |
|     130     |          77          |            32           | 0.0007955775762138462  |
|     130     |          78          |            28           | 0.0009099794405021955  |
|     130     |          79          |            28           | 0.0004489259107851083  |
|     130     |          80          |            32           | 0.00028971589437087886 |
|     130     |          81          |            30           | 0.0009112992385521546  |
|     130     |          82          |            32           | 0.0006981802668248882  |
|     130     |          83          |            18           | 0.0009451400884059602  |
|     130     |          84          |            30           | 0.0009100590722974644  |
|     130     |          85          |            34           | 0.0007081227632140807  |
|     130     |          86          |            18           | 0.0009828334962270165  |
|     130     |          87          |            18           | 0.0006476159094773726  |
|     130     |          88          |            22           | 0.0008744194318273477  |
|     130     |          89          |            10           |  0.000917457519923337  |
|     130     |          90          |            32           |  0.000923243664910478  |
|     130     |          91          |            36           |  0.000727789007470725  |
|     130     |          92          |            36           |  0.000839336028920612  |
|     130     |          93          |            34           | 0.0009324612304029145  |
